"state","track","race","distance","trackcondition","trackrating","date","meetid","raceid","racestatus","raceclass","fieldsize","trialjumpout","horseid","name","entrantnumber","barrier","weight","margin","finish","winningtime","scratched","sp","placeodds","jockey","trainer","position400","position800"
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5045595",Dr Schultz,1,5,59.5,7.75,6,"11162",false,10,2.30,E.M.Brown,M.A.Bell,3,3
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5031025",Jousting,2,8,59.5,7.55,5,"11162",false,4.8,1.90,J.Fry,A.J.Shillito,4,1
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5025358",Nero To Hero,3,9,59.5,0.3,2,"11162",false,6.5,1.50,C.Puls,B.Goodwin,2,5
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"953201",Revelry,4,4,59.5,2.3,3,"11162",false,81,16.00,W.Gordon,T.L.Birnie,6,9
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5034497",Stephens Green,5,3,59.5,14.75,8,"11162",false,41,7.00,N.Farley,A.Cosgriff,8,10
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5258357",Trust But Verify,6,6,58,6.55,4,"11162",false,51,10.00,A.K.Kelly,T.L.Birnie,7,7
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"1004984",Christines Legacy,7,7,57.5,,1,"11162",false,9.5,2.25,L.Boyd,D.J.L.Hunter,5,8
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5046362",Crackerjack Lady,8,10,57.5,10.75,7,"11162",false,2,1.08,H.T.Coffey,C.Maher & D.Eustace,1,2
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5051069",Petulant Peg,9,1,57.5,31.75,9,"11162",false,21,4.60,D.Holland,S.Morrish,9,4
VIC,Burrumbeet,1,1800,Good,"3",2021-01-01,"5164935","5246354",Paying,Maiden,10,false,"5033383",Seduced By Fame,10,2,57.5,46.75,10,"11162",false,61,14.00,T.J.Bull,S.C.Field,10,6
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5049174",Natural Courage,2,7,59.5,10.55,7,"8102",false,61,9.00,K.M.Walters,S.C.Field,7,8
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5050623",Cianna,3,3,57.5,2.6,4,"8102",false,15,3.10,J.Fry,S.Morrish,4,3
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5053231",Enchanted Euro,4,5,57.5,2.8,5,"8102",false,8,1.75,N.Farley,M.J.Cunningham,3,4
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5045353",Jungle Bell,5,2,57.5,28.55,8,"8102",false,51,7.50,W.Gordon,L.J.Mcgill,8,6
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5027960",Leica Secondchance,6,8,57.5,3.55,6,"8102",false,20,4.00,D.Holland,T.D.Conlan,6,5
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5251098",Something Grand,7,6,56,0.6,3,"8102",false,4.2,1.35,C.Puls,J.A.Scott,2,2
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5247573",Yesmeena,8,4,56,0.1,2,"8102",false,1.8,1.10,H.T.Coffey,Ciaron Maher & David Eustace,5,7
VIC,Burrumbeet,2,1350,Good,"3",2021-01-01,"5164935","5246359",Paying,Maiden,8,false,"5251263",Little Red Fox,9,1,57.5,,1,"8102",false,9.5,2.10,M.Lawrence,E.Collins,1,1
VIC,Burrumbeet,3,1350,Good,"3",2021-01-01,"5164935","5246356",Paying,BM 64,7,false,"5034058",Monsieur Macron,1,3,61.5,,1,"7961",false,4,2.05,J.Fry,K.Harris,1,1
VIC,Burrumbeet,3,1350,Good,"3",2021-01-01,"5164935","5246356",Paying,BM 64,7,false,"5033629",The Moors,2,6,60,3.5,2,"7961",false,2.9,1.55,A.K.Kelly,Pa.Haythorpe,3,3
VIC,Burrumbeet,3,1350,Good,"3",2021-01-01,"5164935","5246356",Paying,BM 64,7,false,"5030515",Ronay,3,7,59,4.85,4,"7961",false,8,3.30,M.Payne,P.G.Payne,5,5
VIC,Burrumbeet,3,1350,Good,"3",2021-01-01,"5164935","5246356",Paying,BM 64,7,false,"5009615",Uptown Lilly,4,4,57.5,4.75,3,"7961",false,3.6,1.80,D.Holland,G.A.Osborne,2,2
VIC,Burrumbeet,3,1350,Good,"3",2021-01-01,"5164935","5246356",Paying,BM 64,7,false,"5010984",Ellehcim,5,5,56.5,5.05,5,"7961",false,7,3.30,W.Gordon,L.J.Mcgill,6,7
VIC,Burrumbeet,3,1350,Good,"3",2021-01-01,"5164935","5246356",Paying,BM 64,7,false,"1007076",Mighty Moshe,6,2,55,6.8,6,"7961",false,21,7.00,N.Farley,M.J.Cunningham,4,4
VIC,Burrumbeet,3,1350,Good,"3",2021-01-01,"5164935","5246356",Paying,BM 64,7,false,"5026681",Ali Orphan,7,1,55,11.3,7,"7961",false,101,26.00,K.M.Walters,Wh.Walters,7,6
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"5035221",Hot Glory,1,7,60,11.35,8,"8066",false,51.00,8.50,M.Lawrence,S.L.Noll,6,7
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"993970",Kings Hand,2,2,60,1.7,3,"8066",false,19,3.90,C.Puls,J.D.Pearson,7,6
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"5029266",Sticks,3,6,60,2.45,4,"8066",false,6.5,1.85,Y.Ota,B.Mcgrath,1,1
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"986917",Franquin,4,1,59,0.2,2,"8066",false,4.2,1.35,J.Fry,B.Goodwin,4,3
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"5019569",Be Miss Luchy,5,3,58,,1,"8066",false,2.7,1.30,A.K.Kelly,K.J.Fythe,3,4
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"5016345",Blonde Russian,6,8,57,2.65,5,"8066",false,3.8,1.35,H.T.Coffey,P.A.Chow,2,2
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"1003179",Love In The City,7,4,55,2.85,6,"8066",false,26,4.60,D.Holland,R.D.Daniel,8,8
VIC,Burrumbeet,4,1350,Good,"3",2021-01-01,"5164935","5246357",Paying,BM 0-57,8,false,"5026685",Lady Annabel,8,5,55,6.35,7,"8066",false,41,7.00,K.M.Walters,Wh.Walters,5,5
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5033593",Happy Socks,1,9,59.5,4.85,4,"5836",false,21,4.60,S.J.Noble,S.G.Noble,6,10
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"994501",Iambifier,2,6,59.5,7.75,7,"5836",false,9,2.60,H.T.Coffey,K.G.Mccartin,8,7
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5254160",Rock Smock,3,8,59.5,10.25,9,"5836",false,17,4.20,M.Lawrence,Nj.Roe,9,8
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"983509",Vision Of Life,4,4,59.5,7.65,6,"5836",false,41,7.50,N.Farley,La.Ablett,10,9
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5054216",Simply Inspiring,5,10,57.5,1.75,2,"5836",false,4.4,1.60,A.K.Kelly,G.A.Osborne,1,1
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5051887",Why Now,6,3,57.5,8.75,8,"5836",false,15,3.80,J.Fry,M.J.Cunningham,5,6
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5047777",Wild Velocity,7,5,57.5,11.25,10,"5836",false,41,7.00,L.Boyd,Sm.Keating,4,2
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5259549",I Feel Fine,8,1,56,4.75,3,"5836",false,2.6,1.30,D.Holland,S.Morrish,3,4
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5251135",Im Oh So Pretty,9,7,56,,1,"5836",false,5,1.65,T.J.Bull,L.J.Mcgill,2,3
VIC,Burrumbeet,5,1000,Good,"3",2021-01-01,"5164935","5246360",Paying,Maiden,10,false,"5243744",Soomayya,10,2,56,7.35,5,"5836",false,18,4.00,W.Gordon,Jason Warren & Dean Krongold,7,5
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"5248905",The Fugitive,1,5,65.5,3.4,6,"5881",false,2.8,1.35,A.K.Kelly,S.Morrish,6,6
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"5039236",Project Manhattan,2,1,61.5,3.7,8,"5881",false,20,4.40,M.Lawrence,W.L.Potter,4,3
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"1006722",Bay Of Faith,3,3,60,0.6,4,"5881",false,11,2.60,N.Farley,M.S.Fahler,1,1
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"5026170",Ramp,4,7,60,0.3,3,"5881",false,4.4,1.45,W.Gordon,R.L.Cully,5,5
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"984554",Laurentian,5,8,59.5,3.6,7,"5881",false,14,3.50,D.Holland,R.A.Pinsent,2,2
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"983257",Infernal,6,2,58,,1,"5881",false,4.4,1.60,T.J.Bull,M.R.Sues,7,7
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"1001739",Cosmic Scoop,7,6,57.5,0.9,5,"5881",false,8.5,2.45,E.M.Brown,M.S.Fahler,8,8
VIC,Burrumbeet,6,1000,Good,"3",2021-01-01,"5164935","5246358",Paying,BM 0-57,8,false,"958101",Talk About Tom,8,4,55,0.1,2,"5881",false,31,6.50,C.Puls,D.J.Connors,3,4
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5261153",Mr Reckless,1,9,59,6.45,6,"11067",false,7,2.30,A.K.Kelly,R.D.Daniel,8,8
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"1005304",Diplomac Jack,2,3,56,,1,"11067",false,3.3,1.40,N.Farley,T.Carberry,1,1
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5015160",Brigadier,3,4,55.5,2.25,2,"11067",false,18,4.60,K.M.Walters,Wh.Walters,7,7
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5015200",Clean Acheeva,4,2,55.5,5.2,5,"11067",false,4.4,1.70,E.M.Brown,Ken & Kasey Keys,5,5
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"958180",Not To Know,5,10,55,11.95,8,"11067",false,19,4.60,J.Fry,M.Freedman,4,4
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5018384",Blunakka,6,1,55,3.95,4,"11067",false,21,5.00,H.T.Coffey,D.O'Sullivan,6,6
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5022157",Southern Turf,7,5,55,22.95,10,"11067",false,9.5,2.90,L.Boyd,G.A.Osborne,10,10
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5027766",Express Raider,8,8,55,7.95,7,"11067",false,51,12.00,M.Lawrence,Nj.Roe,3,2
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5050831",Silk Jacket,9,7,55,16.95,9,"11067",false,6,2.10,D.Holland,M.S.S.Cumani,2,3
VIC,Burrumbeet,7,1800,Good,"3",2021-01-01,"5164935","5246355",Paying,BM 78,10,false,"5021492",Von Mystic,10,6,55,3.75,3,"11067",false,12,3.10,T.J.Bull,L.J.Mcgill,9,9
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5248630",Hugo Loves Vegas,1,8,59.5,9.1,7,"6404",false,2.6,,J.Philpot,M.J.Sell,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5275703",Chilli Bean,2,4,58,3,2,"6404",false,3.3,,N.Callow,L.J.Mcgill,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5254815",Mr Have A Chat,3,3,58,4,3,"6404",false,9,,K.Quilty,J.W.Price,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5248168",Snappy Magnus,4,9,58,,1,"6404",false,12,,D.J.Dunn,D.Chapman,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5046798",Shapurb,6,1,57.5,9.85,8,"6404",false,7,,J.Lyon,D.K.Loos,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5055757",Too Darn Cute,7,6,57.5,16.35,9,"6404",false,51,,J.Robertson,D.D.Larsson,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5281694",Goodaforsakes,9,7,56,5.1,5,"6404",false,13,,M.J.Lloyd,Amy & Ash Yargi,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5259089",Miss Current,10,2,56,6.35,6,"6404",false,51,,N.Punch,R.D.Cluning,,
VIC,Park Kyneton,1,1100,Good,"4",2021-01-01,"5164932","5246364",Paying,Maiden,9,false,"5050077",Miss Marcie,11,5,57.5,4.1,4,"6404",false,51,,C.Hall,J.J.Robinson,,
VIC,Park Kyneton,2,1100,Good,"3",2021-01-01,"5164932","5246365",Paying,BM 58,4,false,"5033743",St Hilarion,2,3,61.5,,1,"6438",false,1.75,,P.M.Moloney,S.Hasan,,
VIC,Park Kyneton,2,1100,Good,"3",2021-01-01,"5164932","5246365",Paying,BM 58,4,false,"1010383",Gunn Island,3,4,61,1.75,2,"6438",false,3.5,,D.J.Dunn,Cj.Cassar,,
VIC,Park Kyneton,2,1100,Good,"3",2021-01-01,"5164932","5246365",Paying,BM 58,4,false,"1005534",Entangled Toff,4,2,59,3.25,3,"6438",false,3.4,,N.Callow,K.L.Corstens,,
VIC,Park Kyneton,2,1100,Good,"3",2021-01-01,"5164932","5246365",Paying,BM 58,4,false,"5246385",Ellanova,7,1,56.5,14.25,4,"6438",false,9,,J.E.Benbow,E.J.Grogan,,
VIC,Park Kyneton,3,1850,Good,"3",2021-01-01,"5164932","5246363",Paying,Maiden,6,false,"5146232",Der Mahler,1,2,59.5,27.85,6,"11870",false,3.7,,J.Lyon,S.A.Lake,,
VIC,Park Kyneton,3,1850,Good,"3",2021-01-01,"5164932","5246363",Paying,Maiden,6,false,"5043741",Whitchurch,2,1,59.5,8.85,5,"11870",false,9,,C.Hall,J.J.Robinson,,
VIC,Park Kyneton,3,1850,Good,"3",2021-01-01,"5164932","5246363",Paying,Maiden,6,false,"5252472",Johnny Karate,3,5,58,2,2,"11870",false,4,,D.J.Dunn,Leon & Troy Corstens,,
VIC,Park Kyneton,3,1850,Good,"3",2021-01-01,"5164932","5246363",Paying,Maiden,6,false,"5050875",Amazeem,4,3,57.5,2.1,3,"11870",false,2,,J.Robertson,T.V.Foster,,
VIC,Park Kyneton,3,1850,Good,"3",2021-01-01,"5164932","5246363",Paying,Maiden,6,false,"5034862",Riverlea Virtuoso,5,6,57.5,3.85,4,"11870",false,12,,M.J.Lloyd,N.J.Allport,,
VIC,Park Kyneton,3,1850,Good,"3",2021-01-01,"5164932","5246363",Paying,Maiden,6,false,"5284567",Swelter Magic,8,4,56,,1,"11870",false,5.5,,N.Punch,K.L.Corstens,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"1002903",Chestnut Thunder,1,7,60,1.5,4,"11867",false,4.4,,J.Robertson,Jl.Thompson,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5023403",Fergus Magergus,2,10,60,2.25,5,"11867",false,4,,N.Callow,M.Jones,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5035607",Illya,3,4,60,5.95,8,"11867",false,31,,J.Lyon,P.A.Krelle,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5013030",Ciccolallo,4,5,59,3.45,7,"11867",false,10,,J.E.Benbow,L.J.Mcgill,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5013782",Bus Stop Madonna,5,1,58,2.45,6,"11867",false,8.5,,D.J.Dunn,P.A.Krelle,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5039134",Davelliom,6,6,58,0.5,2,"11867",false,10,,N.Punch,D.T.Curran,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5143028",Eric The Axe,7,8,57.5,1,3,"11867",false,9,,M.J.Lloyd,A.Dale,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5042724",Voodoo Queen,8,3,57.5,,1,"11867",false,3.8,,K.Quilty,R.E.Kingston,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5034729",Doctor Timor,9,2,56,8.7,9,"11867",false,11,,C.Quilty,T.Romeo,,
VIC,Park Kyneton,4,1850,Good,"3",2021-01-01,"5164932","5246361",Paying,BM 0-57,10,false,"5055406",Haleakala,10,9,56,20.7,10,"11867",false,15,,C.Hall,Wh.Walters,,
VIC,Park Kilmore,7,1100,Good,"4",2021-01-12,"5164950","5246445",Paying,BM 58,7,false,"5017370",Double Dink,1,2,62.5,,1,"6330",false,4.6,2.05,T.M.Nugent,Jl.Thompson,2,2
VIC,Park Kyneton,5,2800,Good,"3",2021-01-01,"5164932","5246362",Paying,BM 58,6,false,"5046431",Chesterton,1,3,62,1.75,2,"18544",false,1.75,,N.Callow,B.Mcgrath,,
VIC,Park Kyneton,5,2800,Good,"3",2021-01-01,"5164932","5246362",Paying,BM 58,6,false,"1002305",Obscura,2,6,61,5.1,5,"18544",false,2.4,,J.Robertson,E.N.Maher,,
VIC,Park Kyneton,5,2800,Good,"3",2021-01-01,"5164932","5246362",Paying,BM 58,6,false,"5009450",Its Choux Time,3,4,55,1.85,3,"18544",false,8,,J.E.Benbow,N.B.Watson,,
VIC,Park Kyneton,5,2800,Good,"3",2021-01-01,"5164932","5246362",Paying,BM 58,6,false,"5026684",Darken Up,4,2,55,8.6,6,"18544",false,7,,C.Hall,Wh.Walters,,
VIC,Park Kyneton,5,2800,Good,"3",2021-01-01,"5164932","5246362",Paying,BM 58,6,false,"5029170",Capecain,5,1,55,,1,"18544",false,13,,M.J.Lloyd,H.L.Burns,,
VIC,Park Kyneton,5,2800,Good,"3",2021-01-01,"5164932","5246362",Paying,BM 58,6,false,"5034441",Cerveau,6,5,55,3.85,4,"18544",false,10,,N.Punch,E.J.Grogan,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5253295",Miss Juvenile,7,5,59.5,0.6,3,"8806",false,4,,D.J.Dunn,Ar.Mcgregor,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5050445",Classic Fastnet,1,1,63.5,5.9,8,"8806",false,8.5,,N.Callow,A.Dale,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5011541",Viva Acheeva,2,7,62.5,3.25,6,"8806",false,5,,M.J.Lloyd,T.D.Conlan,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5145113",Eitilt,3,8,62,,1,"8806",false,7,,J.Robertson,B.Stanley,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5047249",Sure Move,4,4,61.5,2.95,5,"8806",false,7,,C.Hall,B.Mcgrath,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5039583",Tour Down Under,5,6,61,2.85,4,"8806",false,4,,K.Quilty,R.E.Kingston,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5012495",Roar,6,3,60,0.2,2,"8806",false,4,,J.Lyon,Jl.Thompson,,
VIC,Park Kyneton,6,1450,Good,"3",2021-01-01,"5164932","5246366",Paying,BM 58,8,false,"5023017",Falie,8,2,55,3.65,7,"8806",false,6,,J.E.Benbow,D.J.Stumpo,,
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5245614",Sensationalisation,2,1,58,0.75,2,"8405",false,8,2.25,M.Walker,Mick Price & Michael Kent (Jnr),4,3
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5263673",Island Joy,3,5,57,2.65,8,"8405",false,31,6.50,D.Thornton,M.Ellerton & S.Zahra,5,5
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5249943",Bella Tiara,4,8,56.5,,1,"8405",false,8.5,2.45,D.Yendall,M.J.Williams,9,9
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5250487",Vespertine,5,9,56.5,1.05,3,"8405",false,8.5,2.40,J.Childs,G.M.Begg,3,4
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5256869",Deep Mirror,7,2,56,3.4,9,"8405",false,101,16.00,M.J.Cartwright,S.P.Nichols,1,1
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5249992",Licciardi,9,6,56,1.25,4,"8405",false,5.5,1.85,L.King,L. & T.Corstens,2,2
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5249127",Wanalirri,11,7,56,2.25,5,"8405",false,21,4.20,J.Allen,P.F.Ryan Jnr,6,8
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5251906",Arlark Mofeed,12,4,55.5,2.55,7,"8405",false,21,4.60,D.W.Stackhouse,P.J.Stokes,8,7
VIC,Caulfield,1,1400,Good,"4",2021-01-02,"5164375","5242825",Paying,BM 70,9,false,"5243587",Insaaf,13,3,55.5,2.35,6,"8405",false,18,4.00,M.J.Dee,Mick Price & Michael Kent (Jnr),7,6
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5050404",Campese,1,3,61,2.2,5,"8399",false,4.4,1.70,J.Childs,A.Alexander,5,6
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5010254",Oberland,2,8,61,8.5,12,"8399",false,26,5.50,C.Newitt,N.J.Hobson,11,11
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5039468",Bianconi Magic,3,7,60.5,2.1,4,"8399",false,31,7.00,M.J.Cartwright,J.Hunter,3,2
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5037252",Red Octane,4,2,60,8,11,"8399",false,71,16.00,D.Holland,E.W.Nichols,10,7
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5031370",Jimenez,6,5,59.5,1.5,2,"8399",false,15,3.90,J.Noonan,D.Arnold,1,1
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"995544",Nina Rules,9,1,59,4.2,7,"8399",false,81,17.00,M.K.Julius,P.S.Hickey,4,3
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5043571",Tragic,10,12,59,5.2,8,"8399",false,5.5,2.00,J.Kah,Anthony & Sam Freedman,12,12
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5047279",Galgani,11,9,58.5,2,3,"8399",false,6.5,2.30,D.Oliver,N.M.Burke,6,5
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5033795",Leveraged,14,4,58,3.45,6,"8399",false,61,11.00,D.J.Dunn,L.F.Oliver,8,10
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5263672",Zac De Boss,15,6,58,,1,"8399",false,6,2.20,D.Thornton,M.Ellerton & S.Zahra,2,4
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5045739",Moeen,16,11,57.5,5.4,9,"8399",false,5.5,2.00,J.Mott,P.J.Stokes,7,8
VIC,Caulfield,2,1400,Good,"4",2021-01-02,"5164375","5242826",Paying,BM 64,12,false,"5029148",Magnossiva,19,10,57.5,5.5,10,"8399",false,17,4.40,D.Yendall,Robbie Griffiths & Mathew De Kock,9,9
VIC,Caulfield,3,2380,Good,"3",2021-01-02,"5164375","5242828",Paying,BM 70,13,false,"5280091",Southern Rock,1,11,62.5,5.8,5,"14714",false,31,7.50,C.N.Rawiller,A.Alexander,2,1
VIC,Caulfield,3,2380,Good,"3",2021-01-02,"5164375","5242828",Paying,BM 70,13,false,"5027459",Budd Fox,2,12,62,8,10,"14714",false,17,4.40,W.T.Price,H.Dwyer,13,13
